t_s,current_a,label
3543.751724,0.3327,startup
3543.752724,0.4547,startup
3543.753726,0.3144,startup
3543.754727,0.6928,startup
3543.755728,0.0214,startup
3543.75673,0.7966,startup
3543.75773,0.6379,startup
3543.758732,0.766,startup
3543.759732,0.8088,startup
3543.760732,0.6806,startup
3543.761732,0.5341,startup
3543.762733,0.8271,startup
3543.763735,0.766,startup
3543.764736,0.1618,startup
3543.765738,0.5219,startup
3543.766739,0.9003,startup
3543.767739,0.3876,startup
3543.768741,0.1618,startup
3543.769742,0.6562,startup
3543.770744,0.1862,startup
3543.771746,0.2777,startup
3543.772747,0.4731,startup
3543.773748,0.6806,startup
3543.77475,0.4792,startup
3543.775751,0.6684,startup
3543.776751,0.6806,startup
3543.777751,0.7538,startup
3543.778751,0.6806,startup
3543.779753,0.2167,startup
3543.780753,0.6684,startup
3543.781753,0.9186,startup
3543.782754,0.8393,startup
3543.783755,0.4486,startup
3543.784756,0.6012,startup
3543.785757,0.6562,startup
3543.786757,0.6318,startup
3543.787758,0.5097,startup
3543.78876,0.6928,startup
3543.789762,0.8454,startup
3543.790762,0.6684,startup
3543.791762,0.5219,startup
3543.792762,0.7935,startup
3543.793764,0.6256,startup
3543.794765,0.2075,startup
3543.795765,0.6989,startup
3543.796765,1.0163,startup
3543.797766,0.4547,startup
3543.798766,0.2899,startup
3543.799766,0.6623,startup
3543.800768,0.412,startup
3543.80177,0.6318,startup
3543.802771,0.6958,startup
3543.803772,0.7782,startup
3543.804774,0.7721,startup
3543.805775,0.0214,startup
3543.806777,0.6562,startup
3543.807778,0.9308,startup
3543.808779,0.7599,startup
3543.809779,0.5768,startup
3543.810779,0.7233,startup
3543.811779,0.6501,startup
3545.57915,0.0214,startup
3545.58015,0.0153,startup
3545.58115,0.0153,startup
3545.582151,0.0214,startup
3545.583153,0.0275,startup
3545.584154,0.0214,startup
3545.585154,0.0214,startup
3545.586154,0.0214,startup
3545.587154,0.0214,startup
3545.588154,0.0214,startup
3545.589154,0.0153,startup
3545.590156,0.0214,startup
3545.591158,0.0275,startup
3545.592158,0.0214,startup
3545.593158,0.0153,startup
3545.594159,0.0214,startup
3545.59516,0.0214,startup
3545.59616,0.0153,startup
3545.59716,0.0153,startup
3545.598162,0.0214,startup
3545.599162,0.0214,startup
3545.600162,0.0153,startup
3545.601162,0.0214,startup
3545.602164,0.0214,startup
3545.603164,0.0214,startup
3545.604164,0.0214,startup
3545.605164,0.0214,startup
3545.606164,0.0214,startup
3545.607164,0.0214,startup
3545.608164,0.0214,startup
3545.609165,0.0214,startup
3545.610165,0.0214,startup
3545.611165,0.0214,startup
3545.612166,0.0153,startup
3545.613167,0.0214,startup
3545.614169,0.0214,startup
3545.615171,0.0214,startup
3545.616171,0.0153,startup
3545.617172,0.0153,startup
3545.618173,0.0214,startup
3545.619173,0.0214,startup
3545.620175,0.0214,startup
3545.621176,0.0214,startup
3545.622176,0.0214,startup
3545.623176,0.0214,startup
3545.624176,0.0214,startup
3545.625178,0.0214,startup
3545.626179,0.0214,startup
3545.62718,0.0214,startup
3545.62818,0.0214,startup
3545.62918,0.0153,startup
3545.63018,0.0214,startup
3545.63118,0.0214,startup
3545.632181,0.0214,startup
3545.633183,0.0275,startup
3545.634183,0.0214,startup
3545.635185,0.0153,startup
3545.636186,0.0214,startup
3545.637188,0.0214,startup
3545.638189,0.0153,startup
3545.63919,0.0214,startup
3545.64019,0.0153,startup
3545.64119,0.0214,startup
3545.64219,0.0214,startup
3545.643191,0.0214,startup
3545.644191,0.0214,startup
3545.645192,0.0214,startup
3545.646192,0.0214,startup
3545.647193,0.0214,startup
3545.648194,0.0275,startup
3545.649194,0.0214,startup
3545.650196,0.0214,startup
3545.651196,0.0214,startup
3545.652197,0.0214,startup
3545.653199,0.0275,startup
3545.654199,0.0214,startup
3545.655201,0.0275,startup
3545.656201,0.0275,startup
3545.657202,0.0214,startup
3545.658203,0.0092,startup
3545.659203,0.0214,startup
3545.660203,0.0153,startup
3545.661203,0.0214,startup
3545.662203,0.0153,startup
3545.663203,0.0214,startup
3545.664204,0.0214,startup
3545.665204,0.0214,startup
3545.666206,0.0214,startup
3545.667206,0.0275,startup
3545.668207,0.0275,startup
3545.669207,0.0214,startup
3545.670208,0.0214,startup
3545.671209,0.0214,startup
3545.672209,0.0275,startup
3545.673211,0.0183,startup
3545.674212,0.0214,startup
3545.675213,0.0214,startup
3545.676215,0.0214,startup
3545.677216,0.0214,startup
3545.678216,0.0214,startup
3545.679216,0.0275,startup
3545.680217,0.0214,startup
3545.681217,0.0214,startup
3545.682217,0.0214,startup
3545.683219,0.0214,startup
3545.684219,0.0153,startup
3545.685219,0.0214,startup
3545.686221,0.0214,startup
3545.687222,0.0214,startup
3545.688222,0.0214,startup
3545.689223,0.0183,startup
3545.690224,0.0214,startup
3545.691224,0.0214,startup
3545.692225,0.0275,startup
3545.693225,0.0214,startup
3545.694226,0.0153,startup
3545.695226,0.0275,startup
3545.696226,0.0214,startup
3545.697226,0.0336,startup
3545.698226,0.0214,startup
3545.699228,0.0275,startup
3545.700229,0.0275,startup
3545.701231,0.0275,startup
3545.702232,0.0153,startup
3545.703232,0.0153,startup
3545.704233,0.0214,startup
3545.705234,0.0336,startup
3545.706235,0.0214,startup
3545.707237,0.0214,startup
3545.708239,0.0122,startup
3545.709241,0.0214,startup
3545.710242,0.0153,startup
3545.711244,0.0336,startup
3545.712244,0.0214,startup
3545.713244,0.0214,startup
3545.714244,0.0214,startup
3545.715246,0.0214,startup
3545.716248,0.0214,startup
3545.717249,0.0214,startup
3545.718249,0.0092,startup
3545.719251,0.0153,startup
3545.720251,0.0214,startup
3545.721251,0.0214,startup
3545.722253,0.0214,startup
3545.723254,0.0214,startup
3545.724256,0.0214,startup
3545.725256,0.0214,startup
3545.726258,0.0214,startup
3545.727259,0.0214,startup
3545.728259,0.0214,startup
3545.729259,0.0214,startup
3545.730259,0.0214,startup
3545.731259,0.0122,startup
3545.732259,0.0214,startup
3545.733259,0.0153,startup
3545.73426,0.0275,startup
3545.73526,0.0122,startup
3545.736262,0.0214,startup
3545.737262,0.0214,startup
3545.738263,0.0214,startup
3545.739263,0.0275,startup
3545.740264,0.0214,startup
3545.741266,0.0214,startup
3545.742266,0.0214,startup
3545.743268,0.0214,startup
3545.744268,0.0214,startup
3545.745268,0.0214,startup
3545.746268,0.0214,startup
3545.74727,0.0275,startup
3545.748271,0.0275,startup
3545.749272,0.0214,startup
3545.750272,0.0153,startup
3545.751272,0.0214,startup
3545.752273,0.0214,startup
3545.753273,0.0214,startup
3545.754273,0.0214,startup
3545.755274,0.0214,startup
3545.756274,0.0214,startup
3545.757276,0.0214,startup
3545.758276,0.0214,startup
3545.759276,0.0153,startup
3545.760276,0.0214,startup
3545.761278,0.0275,startup
3545.762278,0.0214,startup
3545.763278,0.0397,startup
3545.764278,0.0214,startup
3545.765278,0.0275,startup
3545.766278,0.0214,startup
3545.767279,0.0153,startup
3545.768281,0.0336,startup
3545.769282,0.0122,startup
3545.770282,0.0214,startup
3545.771282,0.0214,startup
3545.772284,0.0153,startup
3545.773284,0.0214,startup
3545.774284,0.0214,startup
3545.775286,0.0153,startup
3545.776287,0.0214,startup
3545.777288,0.0336,startup
3545.77829,0.0153,startup
3545.77929,0.0275,startup
3545.78029,0.0336,startup
3545.781291,0.0214,startup
3545.782292,0.0214,startup
3545.783293,0.0214,startup
3545.784294,0.0214,startup
3545.785294,0.0275,startup
3545.786294,0.0214,startup
3545.787294,0.0214,startup
3545.788294,0.0214,startup
3545.789295,0.0031,startup
3545.790296,0.0214,startup
3545.791298,0.0214,startup
3545.792298,0.0122,startup
3545.793298,0.0214,startup
3545.7943,0.0214,startup
3545.7953,0.0275,startup
3545.7963,0.0153,startup
3545.797302,0.0214,startup
3545.798302,0.0214,startup
3545.799302,0.0122,startup
3545.800302,0.0214,startup
3545.801303,0.0153,startup
3545.802303,0.0214,startup
3545.803303,0.0153,startup
3545.804303,0.0336,startup
3545.805304,0.0214,startup
3545.806305,0.0122,startup
3545.807307,0.0214,startup
3545.808309,0.0031,startup
3545.80931,0.0214,startup
3545.810311,0.0061,startup
3545.811311,0.0214,startup
3545.812311,0.0214,startup
3545.813311,0.0214,startup
3545.814311,0.0214,startup
3545.815312,0.0153,startup
3545.816312,0.0153,startup
3545.817314,0.0214,startup
3545.818315,0.0214,startup
3545.819315,0.0214,startup
3545.820317,0.0214,startup
3545.821317,0.0153,startup
3545.822318,0.0275,startup
3545.823319,0.0336,startup
3545.824319,0.0214,startup
3545.825319,0.0214,startup
3545.826319,0.0397,startup
3545.82732,0.0214,startup
3545.82832,0.0214,startup
3545.829321,0.0214,startup
3545.830321,0.0214,startup
3545.831323,0.0214,startup
3545.832324,0.0183,startup
3545.833326,0.0214,startup
3545.834326,0.0214,startup
3545.835327,0.0122,startup
3545.836327,0.0214,startup
3545.837327,0.0183,startup
3545.838327,0.0214,startup
3545.839327,0.0214,startup
3545.840329,0.0214,startup
3545.841331,0.0275,startup
3545.842331,0.0153,startup
3545.843332,0.0214,startup
3545.844334,0.0214,startup
3545.845336,0.0092,startup
3545.846337,0.0153,startup
3545.847338,0.0214,startup
3545.848338,0.0214,startup
3545.849338,0.0214,startup
3545.850339,0.0214,startup
3545.85134,0.0214,startup
3545.85234,0.0214,startup
3545.85334,0.0153,startup
3545.854342,0.0214,startup
3545.855342,0.0153,startup
3545.856344,0.0275,startup
3545.857345,0.0153,startup
3545.858347,0.0214,startup
3545.859347,0.0214,startup
3545.860347,0.0214,startup
3545.861347,0.0214,startup
3545.862347,0.0214,startup
3545.863347,0.0153,startup
3545.864347,0.0336,startup
3545.865347,0.0214,startup
3545.866347,0.0153,startup
3545.867347,0.0214,startup
3545.868348,0.0275,startup
3545.869348,0.0214,startup
3545.87035,0.0214,startup
3545.871351,0.0275,startup
3545.872351,0.0214,startup
3545.873353,0.0153,startup
3545.874353,0.0214,startup
3545.875355,0.0153,startup
3545.876355,0.0214,startup
3545.877355,0.0214,startup
3545.878355,0.0214,startup
3545.879356,0.0214,startup
3545.880356,0.0214,startup
3545.881356,0.0214,startup
3545.882358,0.0214,startup
3545.883359,0.0214,startup
3545.884361,0.0214,startup
3545.885361,0.0275,startup
3545.886363,0.0214,startup
3545.887365,0.0214,startup
3545.888367,0.0214,startup
3545.889368,0.0214,startup
3545.890369,0.0214,startup
3545.891369,0.0214,startup
3545.892369,0.0153,startup
3545.893369,0.0153,startup
3545.894369,0.0275,startup
3545.895371,0.0214,startup
3545.896371,0.0214,startup
3545.897371,0.0214,startup
3545.898371,0.0214,startup
3545.899373,0.0275,startup
3545.900373,0.0153,startup
3545.901374,0.0275,startup
3545.902375,0.0275,startup
3545.903377,0.0214,startup
3545.904378,0.0214,startup
3545.905378,0.0214,startup
3545.906378,0.0214,startup
3545.90738,0.0214,startup
3545.90838,0.0336,startup
3545.90938,0.0214,startup
3545.910381,3.171,startup
3545.911382,3.171,startup
3545.912383,2.524,startup
3545.913385,2.0631,startup
3545.914385,1.8434,startup
3545.915387,1.7488,startup
3545.916387,1.5321,startup
3545.917387,1.7427,startup
3545.918387,1.6969,startup
3545.919389,1.6938,startup
3545.920391,1.6938,startup
3545.921391,1.7243,startup
3545.922391,1.7549,startup
3545.923391,1.706,startup
3545.924391,1.706,startup
3545.925391,1.7182,startup
3545.926392,1.7793,startup
3545.927392,1.7243,startup
3545.928392,1.7488,startup
3545.929392,1.8037,startup
3545.930392,1.7671,startup
3545.931394,1.7732,startup
3545.932394,1.8647,startup
3545.933396,1.7976,startup
3545.934397,1.8281,startup
3545.935399,1.8098,startup
3545.936399,1.8098,startup
3545.937399,1.8953,startup
3545.9384,1.822,startup
3545.9394,1.9197,startup
3545.9404,1.8159,startup
3545.9414,1.8251,startup
3545.9424,1.8525,startup
3545.9434,1.938,startup
3545.9444,1.8769,startup
3545.9454,1.9441,startup
3545.9464,1.9014,startup
3545.9474,1.8769,startup
3545.9484,1.4863,startup
3545.949402,1.9197,startup
3545.950402,2.1913,startup
3545.951402,1.9258,startup
3545.952402,1.9502,startup
3545.953403,2.1455,startup
3545.954405,1.9502,startup
3545.955407,1.999,startup
3545.956407,1.7182,startup
3545.957407,1.5229,startup
3545.958409,1.9807,startup
3545.95941,1.9502,startup
3545.96041,2.0418,startup
3545.961412,2.1394,startup
3545.962413,2.0662,startup
3545.963413,2.0479,startup
3545.964413,2.0234,startup
3545.965415,2.0662,startup
3545.966416,1.8037,startup
3545.967418,1.9746,startup
3545.968418,2.1943,startup
3545.96942,1.6572,startup
3545.970422,2.0967,startup
3545.971423,2.1089,startup
3545.972424,2.0295,startup
3545.973424,2.0418,startup
3545.974424,2.0234,startup
3545.975424,2.0234,startup
3545.976425,2.0387,startup
3545.977426,1.4253,startup
3545.978426,2.0723,startup
3545.979426,1.7793,startup
3545.980426,1.5534,startup
3545.981427,1.9197,startup
3545.982428,1.8525,startup
3545.98343,1.9014,startup
3545.98443,1.8983,startup
3545.985431,1.9502,startup
3545.986431,1.6023,startup
3545.987433,1.6572,startup
3545.988434,1.8708,startup
3545.989434,1.8525,startup
3545.990434,1.9502,startup
3545.991434,1.6084,startup
3545.992436,1.7793,startup
3545.993438,1.8281,startup
3545.99444,1.4069,startup
3545.99544,1.645,startup
3545.996441,1.7793,startup
3545.997442,1.2177,startup
3545.998442,1.5595,startup
3545.999442,1.7854,startup
3546.000443,1.2421,startup
3546.001445,1.6755,startup
3546.002445,1.7793,startup
3546.003446,1.5779,startup
3546.004448,1.6938,startup
3546.005448,1.883,startup
3546.006448,1.7121,startup
3546.007449,1.7976,startup
3546.008451,1.6084,startup
3546.009452,1.7427,startup
3546.010452,1.6572,startup
3546.011452,1.706,startup
3546.012453,1.5199,startup
3546.013455,1.6572,startup
3546.014457,1.6206,startup
3546.015459,1.7793,startup
3546.016461,1.5748,startup
3546.017461,1.7549,startup
3546.018463,1.5595,startup
3546.019465,1.4741,startup
3546.020465,1.6084,startup
3546.021465,1.4985,startup
3546.022465,1.6999,startup
3546.023466,1.5168,startup
3546.024468,1.236,startup
3546.025468,1.6572,startup
3546.026468,1.5107,startup
3546.02747,1.1689,startup
3546.028472,1.5595,startup
3546.029472,1.4375,startup
3546.030472,1.3856,startup
3546.031473,1.6328,startup
3546.032475,1.4863,startup
3546.033477,1.3459,startup
3546.034477,1.6694,startup
3546.035477,1.4985,startup
3546.036477,1.4008,startup
3546.037478,1.3825,startup
3546.038479,0.528,startup
3546.039481,1.5107,startup
3546.040482,1.4253,startup
3546.041482,1.352,startup
3546.042484,1.1689,startup
3546.043485,1.5473,startup
3546.044485,1.4619,startup
3546.045485,1.2482,startup
3546.046486,1.2605,startup
3546.047486,1.2299,startup
3546.048486,0.8576,startup
3546.049488,0.2594,startup
3546.050488,1.4375,startup
3546.051488,1.3947,startup
3546.05249,1.3398,startup
3546.053492,1.3093,startup
3546.054492,1.1445,startup
3546.055492,1.1323,startup
3546.056493,1.6267,startup
3546.057494,1.4558,startup
3546.058494,1.4314,startup
3546.059494,1.3398,startup
3546.060494,1.2482,startup
3546.061494,1.1597,startup
3546.062494,1.2299,startup
3546.063496,1.2116,startup
3546.064496,1.1201,startup
3546.065496,1.1811,startup
3546.066498,1.1445,startup
3546.067498,1.114,startup
3546.068499,1.2177,startup
3546.069499,1.114,startup
3546.070499,1.0407,startup
3546.071499,1.0621,startup
3546.072499,1.1109,startup
3546.073499,1.0407,startup
3546.074501,1.0865,startup
3546.075502,1.0651,startup
3546.076503,1.0285,startup
3546.077503,1.1384,startup
3546.078503,1.1567,startup
3546.079504,0.9797,startup
3546.080506,1.0926,startup
3546.081507,1.1262,startup
3546.082507,1.1689,startup
3546.083507,1.1567,startup
3546.084507,1.2421,startup
3546.085507,1.2666,startup
3546.086507,1.3581,startup
3546.087507,0.1862,startup
3546.088509,0.9247,startup
3546.08951,1.1201,startup
3546.090512,0.8759,startup
3546.091512,1.1689,startup
3546.092512,1.1689,startup
3546.093512,1.1933,startup
3546.094512,1.2421,startup
3546.095512,0.3632,startup
3546.096513,0.5585,startup
3546.097514,0.821,startup
3546.098516,1.0224,startup
3546.099516,0.9369,startup
3546.100516,0.998,startup
3546.101518,1.0895,startup
3546.102518,1.1933,startup
3546.103518,1.3154,startup
3546.10452,1.0346,startup
3546.105521,1.0163,startup
3546.106523,1.0407,startup
3546.107524,1.1628,startup
3546.108524,0.2594,startup
3546.109525,0.8027,startup
3546.110527,0.8637,startup
3546.111527,0.9369,startup
3546.112529,1.059,startup
3546.113531,1.1079,startup
3546.114531,1.3276,startup
3546.115531,1.059,startup
3546.116531,1.0712,startup
3546.117531,1.0407,startup
3546.118531,0.2716,startup
3546.119532,0.6501,startup
3546.120533,0.9431,startup
3546.121533,0.9369,startup
3546.122535,0.9797,startup
3546.123535,0.0702,startup
3546.124537,0.998,startup
3546.125537,0.8881,startup
3546.126538,1.0285,startup
3546.12754,0.3235,startup
3546.12854,0.821,startup
3546.12954,0.8881,startup
3546.13054,0.9919,startup
3546.13154,0.6256,startup
3546.13254,1.0468,startup
